id,target,description_set,tag
374,刀子,"洗,中餐,危险,灰色,餐厅,木头,厨师,爸爸,切,塑料,水果,围裙,西餐,陶瓷,甜品,光滑,凉,金属",1
375,牙膏,"柱状,孩子,浴室,清新,挤出,凉,手,打开,白色,病菌,厕所",1
376,白萝卜,"主妇,祖父,硬,粗,手,热,柱状,甜,凉,商场,胳膊,祖母,白色,刀",1
377,父亲,"抠门,认真,工作,遛狗,严肃,照顾,勇敢,桌游,慈祥,幽默,中年",1
378,叔叔,"工作,打招呼,嫂子,成熟,聊天,妈妈,亲戚,兄弟,弟妹,善良,侄女,温柔",1
379,写,"慢,教室,学生,快,老师",1
380,南瓜,"叉子,夏天,售货员,盆,煮,吃饭,妈妈,锅,大,服务员,固体",1
381,插,"花,轻,插头,重",1
382,维修工,"维修,电动车,老人,保安,社区,耐心,聪明",1
383,打电话,"妈妈,听,手机,公司,晚上,爸爸,嘴,学生,家,日常,同学,轻松,手,快,慢",1
384,通心粉,"小,无味,盘子,冷",1
385,咬,"牙齿,喝,重",1
386,嘴巴,"吃,上课,小,餐厅,轻,肉色,暖,柔软",1
387,跑,"鞋子,腿,重,地面,运动员,快",1
388,糖果,"轻,甜,牙齿,糖尿病",1
389,雾,"白色,家人,飞机,吹",1
390,电视机,"祖母,塑料,销售员,金属,维修,重,晚上,玩耍,家,果汁",1
391,电视机,"热,休息,玩耍,家,眼睛,女儿,妈妈",1
392,电视机,"休息,女儿,看",1
393,纸,"轻,白色,小,竹子,开放,冷,木头,地面,工位",1
394,门,"大,衣服,卧室,飞机,书房,木头,家,塑料,汽车,休息",1
395,捡,"手,慢,腿,快",1
396,晚上,"诗歌,冷,酒,黑色",1
397,咬,"吃,肉,点心,吃饭",1
398,儿子,"鞋子,钢琴,调皮,牛奶,椅子,乖巧,孩子,少年,围棋,营养,床,玩耍,漫画",1
399,外公,"花,脑卒中,聊天,祖母,汽车,骨质疏松,慈祥,亲戚,男,叔叔,鸟,眼镜",1
400,外套,"防止,商场,烘干机,防晒,自行车,棉,洗衣机,脱下,冷,身体,牛仔",1
401,打,"游戏,车,鸡蛋,轻,用力",1
402,奶奶,"营养,盆栽,鱼,骨质疏松,亲戚,生病,祖父,电视机,女,打点滴,按摩,书法",1
403,眼睛,"电视,黑色,看,白色,近,脸,书本,体温",1
404,刷牙,"牙刷,早晨,约会,开会,轻松,晚上",1
405,茶,"老师,亲戚,服务员,绿色,热,红色,老板,黑色,经理,吃饭,叶子,甜",1
406,台风,"大,聊天,天气",1
407,雨天,"灰色,台风",1
408,蘑菇,"生,煮,种植,朋友,小,食物,市场,家人,农田",1
409,走,"上班,吃饭",1
410,理疗师,"病人,住院,善良,医院",1
411,学生,"读书,工人,学校,爸爸,上课,考试,学习,作业,认真,书本,光,写,妈妈,老师,教授",1
412,脖子,"生病,支撑,病人,骨头,香水,按摩,条状,工作,粗,衣服,体温",1
413,青椒,"青色,调味,固体,脆,市场,暖,朋友,成熟,食物,促进,烤,农民,餐桌,餐具",1
414,碗,"小,胃,汤",1
415,茄子,"农田,切,种植,烧烤,家人,软,白色,餐桌,餐具,市场,蒸",1
416,玉米,"甜,熟,勺子,打开,卖出,白色",1
417,社工,"热情,善良,青年,陪伴,粥,物业,照顾,中年,树",1
418,香蕉,"生,运动员,市场,弯曲,轻,手,斑点,汽车",1
419,外婆,"拐杖,收音机,眼镜,阿尔兹海默症,亲戚",1
420,地毯,"茶几,舒服,粗糙,轻,床",1
421,写,"快,教室,慢,老师,学生",1
422,电视机,"祖父,塑料,热,休息,重",1
423,手腕,"柔软,体温,肉,胳膊",1
424,门,"飞机,打开,女儿,家庭主妇,搬家,重,家人,温度",1
425,蟑螂,"脏,病毒,家,餐厅,厨房,棕色,飞,爬,凉,打,虫子,女儿,突然",1
426,客厅,"社交,鞋子,倒出",1
427,地毯,"装饰,装修,床,茶几,粗糙,休息,毛线,房间,门,虫子",1
428,睡衣,"洗衣机,烘干机,滑,家,脱下,身体,穿戴,洗衣服,薄,棉",1
429,剃须刀,"家,购买,长,塑料,儿子,祖父,小",1
430,蚂蚁,"红色,慢,黑色,孩子",1
431,快递员,"司机,中年,手机,勤劳,电动车,商场,光,青年",1
432,鸡肉,"块状,农民,凉,超市,小,切,配送员,勺子,营养,轻,熟,冷,脆,午餐,蒸",1
433,郊外,"绿色,走,开放,吃饭,大",1
434,儿子,"青年,玩耍,姐妹,象棋,上课,纸尿裤,聪明,车,辅食,漫画,结婚,童年,围棋,生育,游戏",1
435,虫,"爬,绿色,小,咬,生病,黑色,吃,白色,飞",1
436,抓,"慢,药,重,打开,手,用力",1
437,手肘,"坚硬,胳膊",1
438,饼干,"干涩,烤箱,吃,方形,小,轻,黄色,零食,甜品,圆形,面粉,冷,客厅,嘴,甜,小麦,烤",1
439,充电器,"轻,黑色,办公室,户外,重,手机,电线,盒子,同学,白色,有电",1
440,侄子,"学习,青年,成年,亲戚,姐妹",1
441,平板电脑,"工人,轻,插头,读,银色,听,同学,有电,关闭,妈妈,办公室,正常",1
442,秋季,"天气,丰收,舒服",1
443,公园,"身体,花,放松,轮椅",1
444,嘴巴,"餐厅,上课,暖",1
445,口袋,"空,妈妈,祖母,白色,叔叔,爸爸,祖父",1
446,生姜,"农民,轻,成熟,厨房,嘴,刀",1
447,蹲下,"厕所,快",1
448,女人,"游戏,丝袜,学习,内衣,爸爸,学校,咖啡,酒,上衣,书本,善良,电脑,衣柜",1
449,杯子,"陶瓷,牛奶,喝水",1
450,胶囊,"白色,吃药,喝水,吃饭,药店,医生",1
451,白菜,"成熟,嘴,豆腐,刀,厨房",1
452,馒头,"圆形,甜,老师,方形,餐厅,盘子,主食",1
453,星星,"光,天气,科学家,旅行,约会,轻松,发热,望远镜,黄色,大,球形",1
454,窗边,"玻璃,打开,孩子,支撑,凉爽,布料,看,光,方形,宽,家,陶瓷",1
455,膝盖,"手术,棕色,酒,坚硬,老人",1
456,下午,"电脑,吃,孩子,手机,老板,茶,老人,工作单位,点心,上班,手表,服务员,咖啡,回家,公司,休息,员工,学校",1
457,围巾,"洗衣机,祖父,出门,红色,洗衣服,祖母,方形,阿姨,爸爸,短,洗衣粉",1
458,商店,"购买,售货员,大,方形,金属,拿,关闭,混凝土,工人,过节",1
459,笔记本电脑,"学习,设计师",1
460,窗边,"孩子,舒服,透明,室内,窄,看,家,支撑",1
461,叶子,"黄色,工人,树,小,绿色",1
462,清洁工,"下班,老人,青年,经理,玻璃,勤劳,中年",1
463,刀子,"危险,切,水果,烹饪,光滑,医疗器械,灰色,厨房,洗",1
464,桌子,"餐具,吃饭,妈妈,船,客厅,办公,凳子,重,白天,金属,汽车,儿子,坚硬,大,放,小,客人",1
465,男孩,"作业,瘦",1
466,转身,"扭动,慢,生病,锻炼",1
467,银行,"白色,手,安静",1
468,平板电脑,"休息,点击,眼睛,冷,触摸,有电,光滑,黑色,故障,游戏,听",1
469,小时,手表,1
470,下巴,"轻,吃,小,暖,肉色",1
471,眼镜,"电视,老师,出门,学习,工作单位,坚硬,穿戴,硬,眼睛,同学",1
472,街,"音响,腿",1
473,螃蟹,"硬,圆形,青色,卖出,勺子,吃饭,江河,好吃,叉子,死,妈妈,轻",1
474,煮锅,"面条,黑色,坚硬,碗,大,吃饭,做饭,小,筷子,厨师,早晨",1
475,小时,手表,1
476,姑父,"过节,温柔,青年,家,阿姨,男,老人,祖父,亲戚,家人,爸爸",1
477,勺子,"爸爸,厨师,杯子,塑料,碗,金属,轻,圆形,洗,固体",1
478,可乐,"冰,瓶子,售货员,吃饭,黑色,甜,解渴",1
479,香蕉,"船,水果店,厨师,小,糖尿病,家庭主妇,超市,补充,配送员",1
480,菜市场,"腥,臭,绿色,围裙,嘴,蔬菜,购买,开放",1
481,小时,手表,1
482,毛衣,"冬天,商场,烘干机",1
483,短裤,"夏天,商场,脱下,穿戴,牛仔,家,轻",1
484,医院,"家,打针,医生,轮椅,孩子,难受,消毒液,小,电视,看病,病人,衣服,卧室,方形",1
485,撕,"轻,快,慢,药",1
486,中午,"回家,妈妈,中餐,自行车,汤,吃饭,汽车",1
487,分钟,"看,司机,手表,地铁,电影院,电影,视频,汽车",1
488,外甥女,"打招呼,假期,聊天,成年,青年,聚会,少年,玩耍,好奇,幼年,调皮,学习,乖巧,姐妹,懒散,考试,叔叔",1
489,杯子,"小,陶瓷,勺子,透明,倒出,空,金属,桌子",1
490,银行,"温度,方形,安静,保安,严肃,员工,混凝土,关闭,金属,白色,拿,路边,手",1
491,马桶,"家具,儿子,呕吐,洗漱,家庭主妇,早晨,毛巾,坐,白色,妈妈,光,搬家,凉,火车,飞机,干净,方形",1
492,微波炉,"金属,调节,故障,厨房,烫,银色,饿,关闭,有电,胃,烹饪,黑色,办公室",1
493,起床,"慢,快,女儿,衣服,老人,妈妈,学习,家,早餐,中午,床",1
494,咖啡,"苦,早晨,工作,打开,液体,杯子,深色",1
495,鞋带,"轻,穿戴,条状,细,脱下,脚,小,鞋子",1
496,太阳,"防晒霜,黄色,伞,重,光,白天",1
497,喝水,"水,妈妈,举,杯子,慢,快,整理,嘴,儿子,少,健康,爸爸,女儿,老人,锻炼",1
498,晴天,"户外,光,大,科学家,热水器",1
499,鸭肉,"超市,棕色,洗,切,农民,晚餐,家庭主妇,冷,咸",1
500,茄子,"家人,餐桌,白色,熟,软,煮,餐具,紫色,炒,成熟,烧烤,农民,轻,切,朋友,食物",1
501,抱,"庆祝,轻,手,胳膊,约会",1
502,医生,"看病,家人,医院",1
503,被子,"方形,床,身体,豆腐,重,暖,卧室,大,香,晚上",1
504,皮鞋,"黑色,售货员,脚,棕色,白领,穿戴,脱下,白色",1
505,叉子,"小,白色,轻,黑色,碗",1
506,喝,"早晨,茶,喝,快,酒,咖啡,杯子,晚上,中午,餐厅",1
507,学习,"少,慢,手,快,多,努力,桌子,教练,深,浅,轻松,考试,认真,学校,眼镜",1
508,同学,"懒散,教授,作业,辅导,考试,学习,热情,工人,写",1
509,工作,"慢,脑袋,手,早晨,爸爸,腿,妈妈,身体,手机,办公室,下午",1
510,打,"轻,车,鸡蛋,游戏",1
511,外甥女,"幼年,女,聚会,假期,成年,姐妹,乖巧,青年,少年,懒散,打招呼,考试,玩耍,好奇,童年,回家",1
512,中午,"午餐,孩子,太阳,桌子,碗,中餐,被子,汽车,妈妈,电视,自行车",1
513,学校,"音响,坐,老师,方形,混凝土,学习,地铁,大,食堂,书本,教室,金属",1
514,饼干,"圆形,轻,甜,吃",1
515,年轻人,"漫画,开放,老人,旅行,亲戚,游戏,爸爸,懒散,书本,青年,妈妈",1
516,吹,"早晨,吃,茶",1
517,白菜,"热,爸爸,烹饪,手,商场,刀,绿色,妈妈,成熟,吃饭,女儿,冬天,市场,嘴,买菜,儿子,重,脆",1
518,月,"弯曲,圆形,红色,球形,黄色,天气",1
519,吞,"用力,饭,快",1
520,打,"用力,游戏,轻,车,鸡蛋",1
521,吞,"吃,快,嘴,餐厅,吃药,饭",1
522,维修工,"聪明,中年,认真",1
523,低头,"重,脖子,头,突然,手机,慢,表达,学习,上课,快,休息",1
524,包子,"甜,祖母,小,能量,饱腹,家人,蒸,煎,厨师,热,白色,客人,服务员,肉,早晨,筷子,早餐,咸",1
525,男人,"固执,大方,严肃,幽默,青年,童年",1
526,去医院,"救护车,脚,难受,交通,开车,生病,早晨,家,地铁,中午,爸爸,治疗",1
527,手肘,"体温,胳膊,肉色,坚硬",1
528,可乐,"甜,吃饭,杯子,吸,喝,打开,家,同学,吸管,餐厅",1
529,面包,"轻,烤,粉末,甜品,主食,烤箱,小,嘴,营养",1
530,发现,"眼睛,香水,菜,科学家",1
531,蛋糕,"大,嘴,块状,暖,吃,甜品,黄色,盘子,甜,面粉,烤,柱状,烤箱,牛奶,营养,叉子,重",1
532,视频,"同事,开会,电脑,员工,办公室",1
533,太阳,"发热,重,夏天,晴天,白天,热水器,防晒霜,科学家",1
534,土豆,"刀,轻,厨师,固体,家人,祖母,圆形,叉子,勺子,炖",1
535,外卖员,"骑车,热心,员工,苦,餐厅,外卖,电动车",1
536,听,"耳朵,音响",1
537,感冒,"看病,针灸,冰敷,休息,医院,护士,按摩,孩子,睡觉,家人,公司,同事,发热,病人",1
538,黄瓜,"勺子,小",1
539,靴子,"深色,白色,脚,脱下,重,大,穿戴,鞋子,冬天,柜子,丝袜",1
540,自行车,"交通,坚硬,旅行,圆形,正常,彩色,骑车,玻璃,轻",1
541,手写板,"写,方形,塑料,金属",1
542,姑父,"温柔,家人,中年,严肃,红包,亲戚,爸爸,男,祖母",1
543,肩,"暖,大,学校,学生",1
544,锻炼,"腿,努力,身体,手,脚,鞋子,晚上,司机,运动场",1
545,药片,"药店,治疗,朋友,苦,干涩,护工,孩子,硬",1
546,太阳,"热,白天,夏天,防晒霜,科学家,发热,伞,大,球形",1
547,上班,"汽车,地铁,制服,电脑,脑袋,认真,车,手机,自行车,手,办公室,腿,身体",1
548,猪肉,"难吃,香,腻,红色,食堂,筷子,刀,粉丝,轻,好吃,勺子,锅,汤,熟,厨房,家",1
549,星期,时间,1
550,葡萄,"果汁,朋友,水果店,厨师,餐具,家人,高贵",1
551,喷嚏,"生病,医生",1
552,汽水,"流动,橙色",1
553,菠萝,"餐具,榨汁,果汁,吃饭,农民,重,黄色,甜,球形,切块,下午茶,餐桌",1
554,发卡,"头发,装饰,塑料,小,黑色,条状,阿姨,妈妈,叔叔",1
555,姑姑,"祖母,老人,家",1
556,白菜,"白色,吃饭,绿色,重,妈妈,祖父,爸爸,农民,儿子,丰收,祖母,嘴",1
557,围巾,"黑色,短,烘干机,洗衣机,系紧,叔叔,红色,棕色,盆,出门,脖子,户外,暖,轻,爸爸",1
558,桌子,"椅子,家具,餐具,妈妈,飞机,爸爸,家人,客厅,腿,小,船",1
559,洗发露,"柱状,售货员,香,重,盆,揉搓,洗澡,大,小",1
560,茶几,"手,黄色,客厅,儿子,透明,金属,固体,文学,重,光,干净,客人,家人,办公,棕色,吃饭",1
561,叶子,"秋天,红色,祖母,大,片状",1
562,花瓶,"西餐,桌子,手,家,重,花,冷,放,陶瓷,透明,拿,玻璃",1
563,胡萝卜,"嘴,市场,祖母,食堂,老师,儿子,厨师,小贩,甜,柱状,祖父,主妇,兔子,吃饭,黄色,唱歌",1
564,邻居,"社交,下楼,买菜,热情,朋友,小区,走,社区,打扫,上楼,物业,孩子,回家,善良",1
565,老人,"公园,老人机",1
566,南瓜,"软,厨师,小,服务员,勺子",1
567,头绳,"漂亮,系紧,女儿,叔叔,装饰,上班,头发,爸爸,学习,轻,阿姨,短,头,化妆,黑色,约会",1
568,眼睛,"看,电视",1
569,洗澡,"毛巾,涂抹,慢,出门,干净,家,身体,锻炼",1
570,摇,"用力,轻,床,树,船",1
571,同学,"学校,作业,懒散,老师,旅行,书本,教授,爸爸,上课,热情,学习,认真,考试,辅导",1
572,外卖员,"外卖,骑车,厨师,餐厅,苦,员工,小区,电动车,车祸",1
573,拿,"慢,拿,手,柜子,冰箱,收回,快,轻",1
574,T恤,"拿,胳膊,身体,夏天,布料,商场,轻,售货员,小,舒服",1
575,老鼠,"叫,肥,下水道,猫",1
576,小孩,"调皮,童年,爸爸,青年,车,天真,活泼,学习,纸尿裤,看病",1
577,洗衣机,"插头,灰色,故障,有电,黑色,洗衣服,光滑,室友,衣服",1
578,墨镜,"中午,穿戴,兄弟,歌手,光,爸爸,脸,夏天,太阳,眼睛",1
579,眼镜,"歌手,眼睛,学习,下雨,近,老师,电视,轻,工作,穿戴,学校,太阳,同学,工作单位",1
580,饼干,"甜,甜品,零食,轻,圆形,冷",1
581,花瓶,"手,家,重",1
582,公园,"妈妈,身体,自行车,太阳,放松,嘴,凉爽,跑步,清新",1
583,饼,"小麦,餐厅,营养,大,主食,烤,面粉,无味,白色,嘴,圆形",1
584,外婆,"庆祝,药,蔬菜,营养,按摩",1
585,运动鞋,"爸爸,小,女儿,健身,轻松",1
586,摇,"轻,树,床,船,用力,锻炼,胳膊",1
587,青椒,"农民,厨师,调味,炒,辣",1
588,学习,"学校,考试,认真,努力,深,浅,手,少,快,桌子,多",1
589,擦,"认真,苹果,车",1
590,按摩,"重,老人,中医,按摩,护士,大,舒服,康复,医生,医院",1
591,树,"工人,农民,绿色,小,遮阳,孩子,空气,棕色,浇水,重",1
592,羊肉,"午餐,叉子,筷子,烧烤,中餐,重,咸,香,条状",1
593,后退,"慢,走,轻,快",1
594,叔叔,"上班,亲戚,侄女,嫂子,粗暴,侄子,弟妹,家,工作,结婚,聊天,男,兄弟,善良,妈妈",1
595,番茄,"轻,热,碗,糖,刀,去皮,锅,切,盘子,市场,多汁,球形,嘴,祖父,红色",1
596,玉米,"软,切,卖出,成熟,甜,厨师,农田,拿,烧,紫色,熟,亲戚,重",1
597,晴天,"防晒霜,玩耍,科学家,光,白天,夏天",1
598,家,"妈妈,外卖,放松,金属,家人,汽车,休息",1
599,菠萝,"水果店,成熟,暖,熟,甜,榨汁,重,厨师,餐桌,热情,硬,果汁",1
600,司机,"车祸,接送,亲戚,苦,孩子,开车",1
601,袖子,"夏天,外卖",1
602,手套,"塑料,厨师,整理",1
603,银行,"员工,温度",1
604,穿衣服,"快,手,出门,认真,早晨,身体,家,起床,粗略",1
605,茶几,"透明,固体,大,餐具,干净,客人,休息,家人,办公,家庭主妇,玻璃,爸爸",1
606,跑,"运动员,鞋子,袜子,运动场",1
607,摇头,"慢,脖子,表达,快",1
608,小时,手表,1
609,菠菜,"熟,卡通,绿色,食物,生",1
610,外公,"脑卒中,花,戏曲,老人,走,固执,汽车,蔬菜,书法",1
611,牙膏,"打开,小,食物,厕所,柱状,牙膏,病菌,白色",1
612,碗,"衣服,冰箱,坚硬",1
613,护理中心,"住院,医院,家人,照顾,护工,病人,医生,大,康复,治疗,花园",1
614,茶壶,"满,茶,手,空,桌子,鼻子,重,冷",1
615,胸罩,"支撑,日常,穿戴,棉,轻",1
616,外公,"轮椅,按摩,祖母,照顾,收音机,聊天,电视机,过节,严肃,鸟,家,象棋,杯子,蔬菜,走,固执",1
617,丈夫,"家,懒散,爸爸,儿子,怀孕,上班,孩子,妈妈,女儿,结婚",1
618,公园,"爸爸,嘴",1
619,季节,"夏天,秋天,针灸,蔬菜,水果,吃",1
620,外卖员,"小区,苦,热心,车祸,电动车",1
621,猫,"亲戚,灰色,肥,家人,黄色,白色,胖,护士,小,鱼",1
622,肩,"大,学校",1
623,猫,"医生,鱼,吃",1
624,猫,"医生,卡通,瘦,亲戚,灰色,轻松,小,陪伴,轻,胖,动画片,家,家人,鱼,黑色,黄色,重",1
625,糖果,"糖尿病,零食,办公室,吃,轻,冷,甜,牙齿",1
626,插,"插头,重,轻,花",1
627,手肘,"胳膊,肉色,坚硬,体温",1
628,车,"坚硬,旅行,交通,重,玻璃,大",1
629,门口,"拿,外卖,凉爽,家人,柜子,门,木头,陶瓷,旅行,鞋子,手,室友,关闭,出门,家,卧室",1
630,剪,"工人,认真,慢,头发,花园,快",1
631,丈夫,"怀孕,家,妈妈",1
632,手肘,"胳膊,体温,坚硬,肉色",1
633,吹,"面条,轻,晚上,用力,重,快,慢,开水,中午,吃,嘴",1
634,女孩,"成长,游戏,青年,玩耍,自行车,书本,祖母,椅子,乖巧,衣服,漂亮,女,上课,考试",1
635,领带,"穿戴,装饰,脖子,系紧,出门,衬衫,轻",1
636,蚊子,"脖子,死,斑点,脚,腿",1
637,巧克力,"方形,孩子,饱腹,吃,补充",1
638,镜子,"大,妈妈,家人,船,早晨,方形,家,搬家,儿子,银色,毛巾,塑料,固体,小,光滑,休息,玻璃,光",1
639,牙膏,"厕所,病菌,家人,孩子,流动,牙齿,广告,衣服,白色,轻,早晨,去除,牙膏",1
640,胡萝卜,"成熟,商场,厨师,兔子,厨房,黄色,餐厅,丰收,柱状,烹饪,食堂,嘴,买菜,硬",1
641,停车场,"出门,汽车,妈妈,室内,家人,司机",1
642,扔,"运动员,锻炼,户外",1
643,自行车,"圆形,玻璃,坚硬,彩色,轻,金属,正常,骑车",1
644,云,"白色,重,大,固体",1
645,镜子,"洗,儿子,衣服,金属,塑料,洗漱,光滑,方形,家",1
646,吸,"生病,用力,轻松,健康,快",1
647,小时,手表,1
648,眼镜,"下雨,歌手,同学,眼睛,近,穿戴,出门,工作,电视,学习",1
649,雷电,"音乐,夏天,下雨,大,发热,白色,重,危险,热,暴雨,光,电影",1
650,下巴,"吃,小,肉色,轻",1
651,敲,"门,轻,庆祝,快",1
652,捡,"手,腿",1
653,侄女,"青年,幼年,假期,学习",1
654,医院,"营养,衣服,轮椅,消毒液,难受,白色,妈妈,孩子,打针,家,拥挤,爸爸",1
655,树林,"孩子,空气,大,走,亲戚,绿色,遮阳,农民,工人,旅行",1
656,鱼,"光滑,好吃,热",1
657,出租车,"慢,晚上,早晨,户外,同事,洗,司机,朋友",1
658,扔,"运动员,户外,锻炼",1
659,墨镜,"中午,祖父,洗",1
660,羊肉,"汽车,午餐,配送员,刀,干,烧烤,煮,叉子,勺子,嘴,厨房,厨师,洗,冰箱,热",1
661,墙壁,"室内,支撑,装修,大",1
662,毛巾,"布料,脏,热,干净,朋友,家,开放,薄",1
663,雷电,"光,天气,大,重,暴雨,音乐,下雨,危险,电影,夏天,白色,热",1
664,笔记本电脑,"耳朵,听,眼睛,火车,烫",1
665,天空,"蓝色,飞机,天气",1
666,瘙痒,"医生,同事",1
667,外甥,"童年,好奇,成年,姐妹,少年,调皮,打招呼,假期,考试,回家,学习,聚会,乖巧,懒散,聊天",1
668,饼干,"小,黄色,客厅,面粉,甜品,冷,教室,小麦,烤,方形,零食,甜,轻,干涩,嘴,吃,烤箱,圆形",1
669,豆角,"嫩,脆,市场,农民,成熟",1
670,男人,"严肃,老人",1
671,厨房,"蒸,妈妈,吃饭,洗碗,方形,煮,厨师,爸爸,热,围裙",1
672,茄子,"成熟,白色,农民",1
673,树干,"搬运,家具,长",1
